0.0,1674908671563,0.3345656096935272
1.0,1674908671693,0.388170063495636
2.0,1674908671828,0.3604436218738556
3.0,1674908671958,0.415896475315094
4.0,1674908672100,0.41404804587364197
5.0,1674908672225,0.4288354814052582
6.0,1674908672350,0.3752310574054718
7.0,1674908672529,0.38447320461273193
8.0,1674908672699,0.3974122107028961
9.0,1674908672878,0.40665435791015625
10.0,1674908673051,0.37707948684692383
11.0,1674908673253,0.38447320461273193
12.0,1674908673416,0.4214417636394501
13.0,1674908673571,0.41404804587364197
14.0,1674908673719,0.4288354814052582
15.0,1674908673892,0.44916820526123047
16.0,1674908674044,0.37707948684692383
17.0,1674908674214,0.41959333419799805
18.0,1674908674383,0.41404804587364197
19.0,1674908674567,0.417744904756546
20.0,1674908674714,0.4103511869907379
21.0,1674908674908,0.4251386225223541
22.0,1674908675092,0.43438076972961426
23.0,1674908675262,0.388170063495636
24.0,1674908675448,0.3974122107028961
25.0,1674908675613,0.4232901930809021
26.0,1674908675765,0.4214417636394501
27.0,1674908675952,0.3974122107028961
28.0,1674908676113,0.40665435791015625
29.0,1674908676289,0.4103511869907379
30.0,1674908676447,0.4085027873516083
31.0,1674908676595,0.4232901930809021
32.0,1674908676758,0.39926064014434814
33.0,1674908676895,0.43438076972961426
34.0,1674908677043,0.43438076972961426
35.0,1674908677225,0.41404804587364197
36.0,1674908677400,0.388170063495636
37.0,1674908677548,0.415896475315094
38.0,1674908677701,0.4232901930809021
39.0,1674908677890,0.4214417636394501
40.0,1674908678032,0.4288354814052582
41.0,1674908678222,0.4232901930809021
42.0,1674908678387,0.4214417636394501
43.0,1674908678578,0.41959333419799805
44.0,1674908678741,0.41219961643218994
45.0,1674908678903,0.41959333419799805
46.0,1674908679039,0.4288354814052582
47.0,1674908679214,0.388170063495636
48.0,1674908679343,0.39186692237854004
49.0,1674908679482,0.3955637812614441
50.0,1674908679652,0.4251386225223541
51.0,1674908679835,0.41959333419799805
52.0,1674908680007,0.4214417636394501
53.0,1674908680202,0.4214417636394501
54.0,1674908680353,0.43438076972961426
55.0,1674908680530,0.4232901930809021
56.0,1674908680686,0.43253234028816223
57.0,1674908680810,0.4251386225223541
58.0,1674908680938,0.4251386225223541
59.0,1674908681065,0.4306839108467102
60.0,1674908681223,0.43253234028816223
61.0,1674908681351,0.43253234028816223
62.0,1674908681473,0.40665435791015625
63.0,1674908681601,0.39371535181999207
64.0,1674908681727,0.41959333419799805
65.0,1674908681847,0.43253234028816223
66.0,1674908681982,0.4232901930809021
67.0,1674908682140,0.4306839108467102
68.0,1674908682271,0.42698705196380615
69.0,1674908682423,0.4232901930809021
70.0,1674908682557,0.41959333419799805
71.0,1674908682712,0.4214417636394501
72.0,1674908682880,0.4232901930809021
73.0,1674908683087,0.4214417636394501
74.0,1674908683292,0.41959333419799805
75.0,1674908683472,0.41959333419799805
76.0,1674908683653,0.41959333419799805
77.0,1674908683843,0.41959333419799805
78.0,1674908684015,0.41959333419799805
79.0,1674908684165,0.41959333419799805
80.0,1674908684313,0.417744904756546
81.0,1674908684457,0.417744904756546
82.0,1674908684636,0.417744904756546
83.0,1674908684774,0.417744904756546
84.0,1674908684933,0.417744904756546
85.0,1674908685086,0.417744904756546
86.0,1674908685242,0.417744904756546
87.0,1674908685368,0.417744904756546
88.0,1674908685529,0.417744904756546
89.0,1674908685653,0.417744904756546
90.0,1674908685811,0.417744904756546
91.0,1674908685936,0.417744904756546
92.0,1674908686095,0.417744904756546
93.0,1674908686255,0.417744904756546
94.0,1674908686411,0.4048059284687042
95.0,1674908686576,0.417744904756546
96.0,1674908686699,0.4232901930809021
97.0,1674908686858,0.4103511869907379
98.0,1674908687010,0.3974122107028961
99.0,1674908687171,0.4232901930809021
