0.0,1674748928706,0.7646054029464722
1.0,1674748930118,0.7335155606269836
2.0,1674748931643,0.7803211212158203
3.0,1674748933083,0.7037922739982605
4.0,1674748934477,0.7688759565353394
5.0,1674748935999,0.7601639628410339
6.0,1674748937210,0.7789545655250549
7.0,1674748938509,0.7587974071502686
8.0,1674748939866,0.7507687211036682
9.0,1674748941248,0.7883498668670654
10.0,1674748942641,0.7845917344093323
11.0,1674748944026,0.7615305781364441
12.0,1674748945110,0.77963787317276
13.0,1674748946326,0.7816877365112305
14.0,1674748947697,0.7880082130432129
15.0,1674748949344,0.7828835248947144
16.0,1674748950386,0.7914246916770935
17.0,1674748951794,0.7063546180725098
18.0,1674748953184,0.8023573756217957
19.0,1674748954368,0.7555517554283142
20.0,1674748955799,0.7835667729377747
21.0,1674748957186,0.8001366853713989
22.0,1674748958286,0.7688759565353394
23.0,1674748959359,0.7915955185890198
24.0,1674748960399,0.7712675333023071
25.0,1674748961475,0.7907413840293884
26.0,1674748962585,0.7960368990898132
27.0,1674748963908,0.7815169095993042
28.0,1674748965343,0.791083037853241
29.0,1674748966433,0.7994533777236938
30.0,1674748967517,0.7919371128082275
31.0,1674748968978,0.7888622879981995
32.0,1674748970071,0.8018448948860168
33.0,1674748971204,0.7857875227928162
34.0,1674748972355,0.7862999439239502
35.0,1674748973719,0.8009907603263855
36.0,1674748975034,0.7845917344093323
37.0,1674748976282,0.7485480308532715
38.0,1674748977732,0.7992825508117676
39.0,1674748979151,0.8004782795906067
40.0,1674748980557,0.7938162088394165
41.0,1674748981909,0.7883498668670654
42.0,1674748983346,0.7929620742797852
43.0,1674748984517,0.7999658584594727
44.0,1674748985831,0.7991117238998413
45.0,1674748986872,0.7929620742797852
46.0,1674748988325,0.796549379825592
47.0,1674748989756,0.7933037281036377
48.0,1674748991285,0.7924495935440063
49.0,1674748992326,0.8004782795906067
50.0,1674748993584,0.7994533777236938
51.0,1674748994940,0.800649106502533
52.0,1674748996462,0.7992825508117676
53.0,1674748997657,0.7704133987426758
54.0,1674748999011,0.7975742816925049
55.0,1674749000418,0.794157862663269
56.0,1674749001550,0.7526477575302124
57.0,1674749002591,0.7996242046356201
58.0,1674749004023,0.7953535914421082
59.0,1674749005092,0.8009907603263855
60.0,1674749006212,0.7900580763816833
61.0,1674749007551,0.7881790399551392
62.0,1674749009009,0.8011615872383118
63.0,1674749010355,0.7813460826873779
64.0,1674749011647,0.7994533777236938
65.0,1674749013001,0.7944995164871216
66.0,1674749014320,0.8015032410621643
67.0,1674749015831,0.7999658584594727
68.0,1674749017063,0.7972326874732971
69.0,1674749018512,0.7810044288635254
70.0,1674749019932,0.798940896987915
71.0,1674749021325,0.7900580763816833
72.0,1674749022698,0.7931329011917114
73.0,1674749024144,0.796549379825592
74.0,1674749025361,0.7994533777236938
75.0,1674749026511,0.7963785529136658
76.0,1674749027668,0.7980867624282837
77.0,1674749029051,0.7683635354042053
78.0,1674749030219,0.7948411107063293
79.0,1674749031269,0.7926204204559326
80.0,1674749032531,0.801332414150238
81.0,1674749033961,0.7997950315475464
82.0,1674749035251,0.7890331149101257
83.0,1674749036216,0.8004782795906067
84.0,1674749037692,0.8003074526786804
85.0,1674749039122,0.7845917344093323
86.0,1674749040544,0.7948411107063293
87.0,1674749041977,0.7948411107063293
88.0,1674749043321,0.7951827645301819
89.0,1674749044618,0.7951827645301819
90.0,1674749046056,0.7953535914421082
91.0,1674749047524,0.7946702837944031
92.0,1674749048960,0.7852750420570374
93.0,1674749050297,0.7972326874732971
94.0,1674749051846,0.79825758934021
95.0,1674749052884,0.788691520690918
96.0,1674749054230,0.7970618605613708
97.0,1674749055586,0.7835667729377747
98.0,1674749056628,0.7755380868911743
99.0,1674749057684,0.7960368990898132
